PAY,CNT,PAY_DATE
"15774,23126",14253,06.01.2021
"9357,749662",7194,07.01.2021
"17238,28709",14451,08.01.2021
"36105,39704",31829,09.01.2021
"32461,51926",27707,10.01.2021
"62984,67608",49971,11.01.2021
"56949,5905",47999,12.01.2021
"59791,61981",57322,13.01.2021
"74309,45466",78782,14.01.2021
"93151,42708",105894,15.01.2021
"82363,88678",97043,16.01.2021
"54578,45507",55536,17.01.2021
"120478,6515",143603,18.01.2021
"139787,7294",160672,19.01.2021
"153117,566",172399,20.01.2021
"120856,0846",132310,21.01.2021
"107760,6493",119135,22.01.2021
"82054,01915",91593,23.01.2021
"60598,82125",59161,24.01.2021
"116433,3899",116623,25.01.2021
"77310,27845",72117,26.01.2021
"62090,67077",56485,27.01.2021
"54291,83781",48199,28.01.2021
"57618,60545",50553,29.01.2021
"48142,92751",43823,30.01.2021
"40526,87377",32963,31.01.2021
"38448,64519",28754,01.02.2021
"37484,93763",27262,02.02.2021
"36198,22274",26297,03.02.2021
"34284,90505",24549,04.02.2021
"43892,69538",33847,05.02.2021
"34457,38268",26732,06.02.2021
"35335,9312",26344,07.02.2021
"58521,21752",40828,08.02.2021
"52070,01818",37542,09.02.2021
"63868,68405",48017,10.02.2021
"61046,98033",46569,11.02.2021
"68382,13315",57103,12.02.2021
"60009,50163",58299,13.02.2021
"42162,18584",37697,14.02.2021
"108170,6944",109128,15.02.2021
"107717,3776",117183,16.02.2021
"113752,7142",125681,17.02.2021
"116867,993",128100,18.02.2021
"151849,0391",168610,19.02.2021
"139000,0788",150846,20.02.2021
"64668,63347",60763,21.02.2021
"65966,51534",64650,22.02.2021
"47188,92079",42382,23.02.2021
"130235,9235",136667,24.02.2021
"128496,9675",120626,25.02.2021
"95858,24887",87700,26.02.2021
"80970,27096",75568,27.02.2021
"62466,9793",51709,28.02.2021
"69504,20736",53245,01.03.2021
"49461,33811",36707,02.03.2021
"43085,97732",31551,03.03.2021
"39902,92583",29666,04.03.2021
"39449,99463",28010,05.03.2021
"34196,90762",25516,06.03.2021
"27101,67834",21322,07.03.2021
"19624,46605",15516,08.03.2021
"49060,91733",37061,09.03.2021
"70419,97199",51906,10.03.2021
"66198,4502",53458,11.03.2021
"74343,67255",69738,12.03.2021
"66698,8154",69669,13.03.2021
"47329,57034",43242,14.03.2021
"114097,0722",120821,15.03.2021
"117612,7777",128574,16.03.2021
"115948,5419",127351,17.03.2021
"121269,5482",136552,18.03.2021
"147187,0173",163108,19.03.2021
"117295,9417",130241,20.03.2021
"62544,79591",61815,21.03.2021
"109943,2727",120047,22.03.2021
"90680,34447",94652,23.03.2021
"87900,09005",88859,24.03.2021
"96752,88556",90751,25.03.2021
"63283,34656",57511,26.03.2021
"51079,11968",44393,27.03.2021
"33561,72422",27594,28.03.2021
"57554,19275",48276,29.03.2021
"51786,16804",43954,30.03.2021
"56688,16104",45743,31.03.2021
"40015,53221",29412,01.04.2021
"30913,29521",22622,02.04.2021
"25993,19598",20257,03.04.2021
"21222,6178",16718,04.04.2021
"43423,89757",32623,05.04.2021
"41276,91587",30335,06.04.2021
"49904,01908",38151,07.04.2021
"45517,60885",37574,08.04.2021
"60523,78482",49158,09.04.2021
"48719,31623",44121,10.04.2021
"30439,40787",26067,11.04.2021
"63203,41185",61402,12.04.2021
"79591,41819",80739,13.04.2021
"93583,55572",104364,14.04.2021
"103855,5137",120847,15.04.2021
"96198,7011",116590,16.04.2021
"73798,87715",92108,17.04.2021
"51278,84475",55510,18.04.2021
"139366,1008",169377,19.04.2021
"128864,9403",147733,20.04.2021
"100681,1736",114345,21.04.2021
"86684,31817",99933,22.04.2021
"93542,19235",103917,23.04.2021
"71168,23806",80126,24.04.2021
"51390,28732",52737,25.04.2021
"66223,457",66051,26.04.2021
"59170,67702",54482,27.04.2021
"53208,66254",48225,28.04.2021
"50280,65976",45777,29.04.2021
"63326,58197",57426,30.04.2021
"25991,60598",20534,01.05.2021
"15657,76211",13755,02.05.2021
"23584,36732",20172,03.05.2021
"36271,98706",30170,04.05.2021
"37991,41081",31592,05.05.2021
"31998,31943",24897,06.05.2021
"33389,20159",27188,07.05.2021
"26443,25512",23865,08.05.2021
"14134,5571",12687,09.05.2021
"29773,0023",27386,10.05.2021
"44505,96172",37948,11.05.2021
"51074,53795",47531,12.05.2021
"63501,81689",65820,13.05.2021
"84200,26949",87612,14.05.2021
"69136,63702",77952,15.05.2021
"40125,97552",42354,16.05.2021
"104090,8979",119595,17.05.2021
"107968,4797",122549,18.05.2021
"135943,2134",149176,19.05.2021
"146062,0034",159099,20.05.2021
"106122,8918",115436,21.05.2021
"72445,45043",83167,22.05.2021
"50925,68378",53539,23.05.2021
"117049,6653",124611,24.05.2021
"98319,3554",102424,25.05.2021
"60609,51784",57335,26.05.2021
"58133,29646",50819,27.05.2021
"52772,7863",45588,28.05.2021
"34216,56814",31354,29.05.2021
"24247,69011",21810,30.05.2021
"53879,61323",47942,31.05.2021
"38738,75194",30920,01.06.2021
"32853,36719",25457,02.06.2021
"30777,33207",23399,03.06.2021
"30727,63806",24648,04.06.2021
"24589,38175",21558,05.06.2021
"18809,33238",16896,06.06.2021
"34781,98483",28084,07.06.2021
"44431,10412",35229,08.06.2021
"45338,91942",35758,09.06.2021
"61798,26087",51155,10.06.2021
"57206,92229",51384,11.06.2021
"28551,40561",25506,12.06.2021
"23222,57042",21440,13.06.2021
"41134,85124",41257,14.06.2021
"86351,91532",91562,15.06.2021
"97015,44864",105456,16.06.2021
"104616,6095",118486,17.06.2021
"117656,1121",135113,18.06.2021
"91479,90785",108675,19.06.2021
"64073,89225",71483,20.06.2021
"115072,3595",131674,21.06.2021
"93794,3692",105165,22.06.2021
"85917,88602",94913,23.06.2021
"96402,25148",104971,24.06.2021
"87903,90202",91974,25.06.2021
"46398,5027",46296,26.06.2021
"31769,43931",27681,27.06.2021
"64533,26152",59703,28.06.2021
"61584,61814",53313,29.06.2021
"65630,55224",56579,30.06.2021
"45609,67265",34898,01.07.2021
"33750,05412",27163,02.07.2021
"25413,23208",20943,03.07.2021
"18882,53669",15478,04.07.2021
"42603,59212",34797,05.07.2021
"41971,39823",34296,06.07.2021
"36818,16321",28409,07.07.2021
"37657,98919",31700,08.07.2021
"47359,99072",38664,09.07.2021
"31675,25673",28240,10.07.2021
"18061,45042",15711,11.07.2021
"49009,71276",42020,12.07.2021
"46461,60272",42280,13.07.2021
"53969,76152",51784,14.07.2021
"69236,67705",70634,15.07.2021
"70235,37241",74507,16.07.2021
"54258,35868",63305,17.07.2021
"39786,41949",43113,18.07.2021
"124496,7748",147615,19.07.2021
"141115,2734",166578,20.07.2021
"117482,5139",137380,21.07.2021
"104895,7446",118850,22.07.2021
"106641,507",119267,23.07.2021
"75934,04003",86256,24.07.2021
"47585,17084",50272,25.07.2021
"72965,11239",77452,26.07.2021
"58674,15298",55138,27.07.2021
"53832,20859",47691,28.07.2021
"47375,75625",41859,29.07.2021
"43327,83786",40653,30.07.2021
"32734,19092",30098,31.07.2021
"23366,17714",19472,01.08.2021
"42218,50387",32755,02.08.2021
"39168,79731",30705,03.08.2021
"38241,28278",30470,04.08.2021
"45693,07251",38516,05.08.2021
"35569,66094",29203,06.08.2021
"22467,41342",19099,07.08.2021
"22156,61904",20617,08.08.2021
"50628,99405",42135,09.08.2021
"60090,07974",53125,10.08.2021
"53946,90271",48820,11.08.2021
"56835,88276",55965,12.08.2021
"66525,61818",67279,13.08.2021
"55363,53858",57547,14.08.2021
"43766,80109",43227,15.08.2021
"92324,09697",101180,16.08.2021
"89887,56338",103333,17.08.2021
"96474,02787",112201,18.08.2021
"116997,2298",135267,19.08.2021
"120650,79",139211,20.08.2021
"71764,25086",82430,21.08.2021
"46480,02793",50597,22.08.2021
"97392,48178",111090,23.08.2021
"97785,78712",108127,24.08.2021
"88400,25683",91588,25.08.2021
"53654,10262",52183,26.08.2021
"49066,53587",43202,27.08.2021
"33046,55339",30349,28.08.2021
"21925,96157",19334,29.08.2021
"45556,61808",39840,30.08.2021
"47708,09882",41441,31.08.2021
"38012,77043",30993,01.09.2021
"35813,87386",28202,02.09.2021
"34425,11721",26750,03.09.2021
"25242,96868",20928,04.09.2021
"21819,05553",19954,05.09.2021
"37931,91629",30669,06.09.2021
"38716,56793",32568,07.09.2021
"44367,43583",34896,08.09.2021
"43381,10917",34467,09.09.2021
"52006,34418",46714,10.09.2021
"33324,31366",31148,11.09.2021
"26121,18253",23802,12.09.2021
"61933,28064",55591,13.09.2021
"74740,81039",74524,14.09.2021
"93122,46355",103619,15.09.2021
"94648,27227",111739,16.09.2021
"96273,25271",116900,17.09.2021
"79212,04053",97888,18.09.2021
"61465,97499",69586,19.09.2021
"137508,8702",164537,20.09.2021
"102482,8612",120116,21.09.2021
"86293,33155",98896,22.09.2021
"83060,64681",91392,23.09.2021
"95269,87533",100477,24.09.2021
"67575,85246",70207,25.09.2021
"19739,51351",19457,26.09.2021
"60679,60187",57959,27.09.2021
"49617,9586",44433,28.09.2021
"45473,40025",39095,29.09.2021
"52839,83119",44841,30.09.2021
"39824,54253",31665,01.10.2021
"26467,51929",22285,02.10.2021
"21359,61691",18080,03.10.2021
"39397,31847",30808,04.10.2021
"40568,92018",32037,05.10.2021
"38091,97907",28985,06.10.2021
"35859,29145",27055,07.10.2021
"57361,96349",45837,08.10.2021
"34328,47499",27747,09.10.2021
"29821,78561",24693,10.10.2021
"49046,74472",39026,11.10.2021
"57798,56076",52352,12.10.2021
"79775,50544",74454,13.10.2021
"87557,50615",89018,14.10.2021
"96689,60667",102980,15.10.2021
"77334,45101",82916,16.10.2021
"52754,88911",52781,17.10.2021
"123735,7657",135586,18.10.2021
"140304,9228",153623,19.10.2021
"142487,0496",151154,20.10.2021
"108880,5201",116875,21.10.2021
"100946,0478",104472,22.10.2021
"82962,4422",87440,23.10.2021
"58576,89127",57555,24.10.2021
"100179,2862",99642,25.10.2021
"58839,95862",53989,26.10.2021
"50496,7306",42665,27.10.2021
"46400,5431",37569,28.10.2021
"42993,01722",35195,29.10.2021
"27340,54706",23097,30.10.2021
"27159,9186",21969,31.10.2021
"36948,55295",29249,01.11.2021
"30627,49845",23367,02.11.2021
"30577,79606",23832,03.11.2021
"22099,87341",18177,04.11.2021
"27198,98461",23063,05.11.2021
"23318,12807",19927,06.11.2021
"22772,32007",18874,07.11.2021
"49242,75101",40768,08.11.2021
"48453,36425",40987,09.11.2021
"72086,54737",62176,10.11.2021
"76388,53343",67236,11.11.2021
"76816,54962",72860,12.11.2021
"61234,577",60927,13.11.2021
"43047,11758",40581,14.11.2021
"102581,7324",107274,15.11.2021
"104185,8706",105645,16.11.2021
"99621,38556",107098,17.11.2021
"111154,7723",117737,18.11.2021
"133999,1046",146580,19.11.2021
"111435,2885",122357,20.11.2021
"62907,92395",63239,21.11.2021
"110219,8707",116186,22.11.2021
"94776,23157",98298,23.11.2021
"101234,0758",100736,24.11.2021
"88634,6395",83261,25.11.2021
"53850,77941",47702,26.11.2021
"41523,0224",35003,27.11.2021
"29219,29075",22788,28.11.2021
"49796,59318",40655,29.11.2021
"46506,65836",39884,30.11.2021
"41230,24048",30363,01.12.2021
"33969,89535",24987,02.12.2021
"32983,04643",24304,03.12.2021
"26504,10497",20041,04.12.2021
"24915,72546",19954,05.12.2021
"36903,59045",28067,06.12.2021
"36024,83134",27499,07.12.2021
"45416,12845",33743,08.12.2021
"48042,57221",34085,09.12.2021
"62197,1698",50608,10.12.2021
"48991,47948",43292,11.12.2021
"38474,17539",32508,12.12.2021
"78209,6796",66621,13.12.2021
"88256,45751",82611,14.12.2021
"110532,5023",108245,15.12.2021
"108511,4116",109021,16.12.2021
"118423,8252",120831,17.12.2021
"108934,4135",110924,18.12.2021
"90432,99789",87393,19.12.2021
"154018,8231",154992,20.12.2021
"127908,4159",125167,21.12.2021
"109190,0042",103559,22.12.2021
"96744,46121",89481,23.12.2021
"114347,6371",103227,24.12.2021
"90561,49603",80897,25.12.2021
"47218,13192",37443,26.12.2021
"63985,49943",50333,27.12.2021
"58883,16114",43179,28.12.2021
"57376,39466",41849,29.12.2021
"56958,31193",40097,30.12.2021
"32419,60197",22463,31.12.2021
"7927,505164",5840,01.01.2022
"10477,42405",7946,02.01.2022
"17704,94748",14516,03.01.2022
"17087,57185",13722,04.01.2022
"20998,51612",16672,05.01.2022
"18389,18286",14180,06.01.2022
"19982,61273",15733,07.01.2022
"31211,59317",25390,08.01.2022
"31366,17374",24802,09.01.2022
"65056,28961",49744,10.01.2022
"59686,77689",46600,11.01.2022
"66288,00215",54641,12.01.2022
"68248,64671",56222,13.01.2022
"75358,71574",64467,14.01.2022
"75632,94761",69833,15.01.2022
"53771,97316",46649,16.01.2022
"120023,4201",109560,17.01.2022
"121453,3379",115679,18.01.2022
"151702,684",145929,19.01.2022
"164081,725",157941,20.01.2022
"138757,2819",129573,21.01.2022
"106048,4867",101593,22.01.2022
"74924,49918",66078,23.01.2022
"127055,1066",120378,24.01.2022
"132907,7121",116395,25.01.2022
"74507,88407",61405,26.01.2022
"57741,54336",44464,27.01.2022
"51500,93938",38991,28.01.2022
"34516,20177",28352,29.01.2022
"27768,59077",21911,30.01.2022
"47999,51618",35590,31.01.2022
"47453,28829",31547,01.02.2022
"38293,63836",25690,02.02.2022
"35896,62054",23230,03.02.2022
"35587,39399",22789,04.02.2022
"31719,18477",22546,05.02.2022
"23886,40332",16542,06.02.2022
"41999,04415",27916,07.02.2022
"53047,05076",37070,08.02.2022
"54395,11526",35321,09.02.2022
"74248,72988",52451,10.02.2022
"74787,24337",57361,11.02.2022
"60624,79282",49653,12.02.2022
"45932,55981",35428,13.02.2022
"93389,69235",73865,14.02.2022
"114358,4489",95926,15.02.2022
"111330,191",99290,16.02.2022
"110615,0057",99300,17.02.2022
"134300,3603",125560,18.02.2022
"135481,3491",128103,19.02.2022
"105212,3918",94912,20.02.2022
"146666,2266",136000,21.02.2022
"119024,0791",109721,22.02.2022
"61277,55228",53134,23.02.2022
"129103,1941",119373,24.02.2022
"126127,6247",108495,25.02.2022
"70122,20042",57668,26.02.2022
"49269,28742",35018,27.02.2022
"82064,27873",61785,28.02.2022
"47868,06108",34148,01.03.2022
"37048,54405",26217,02.03.2022
"41034,8252",28776,03.03.2022
"36634,12896",27001,04.03.2022
"31758,25757",23051,05.03.2022
"18374,22414",12211,06.03.2022
"20877,02258",15839,07.03.2022
"25553,75654",21059,08.03.2022
"53006,53098",39248,09.03.2022
"69613,59195",52324,10.03.2022
"56218,31653",38894,11.03.2022
"39295,17548",28810,12.03.2022
"27961,88203",20254,13.03.2022
"61090,00818",48888,14.03.2022
"103703,8932",95102,15.03.2022
"87945,55378",84737,16.03.2022
"147058,5422",139162,17.03.2022
"153069,467",149331,18.03.2022
"143437,3532",141472,19.03.2022
"108647,1754",103101,20.03.2022
"144975,7953",140877,21.03.2022
"130749,6709",126920,22.03.2022
"113967,6036",107585,23.03.2022
"114247,2602",103440,24.03.2022
"108232,6094",94646,25.03.2022
"62059,75673",52114,26.03.2022
"40525,83545",31691,27.03.2022
"58266,61779",44599,28.03.2022
"50635,14062",36738,29.03.2022
"41309,8073",31901,30.03.2022
"42179,18225",31082,31.03.2022
